date,changsha-telecom,nanchang-telecom,wuhan-telecom,wuhan-telecom-3,wuhan-telecom-4,zhengzhou-telecom,hangzhou-telecom,qingdao-telecom,shanghai-telecom,shanghai-telecom-2,shanghai-telecom-3,shanghai-telecom-4,shanghai-telecom-5,shanghai-telecom-6,suzhou-telecom-2,suzhou-telecom-3,wenzhou-telecom,wuhu-telecom,wuxi-telecom-2,beijing-telecom,shijiazhuang-telecom,shijiazhuang-telecom-2,tianjin-telecom,lanzhou-telecom,xian-telecom,xian-telecom-2,xining-telecom,dongguan-telecom,dongguan-telecom-2,foshan-telecom,foshan-telecom-2,fuzhou-telecom,guangzhou-telecom,haikou-telecom,nanning-telecom,shenzhen-telecom,xiamen-telecom,chengdu-telecom,chengdu-telecom-2,chengdu-telecom-3,chongqing-telecom,chongqing-telecom-2,kunming-telecom
2020-06-01 02:30:00,122.64390476190474,16.543428571428567,116.51066666666664,34.36399999999999,0.0653333333333332,15.833333333333323,27.614666666666658,28.28399999999999,19.62361904761904,7.96533333333333,143.1813333333333,7.195999999999997,271.376,5.571999999999994,15.78866666666666,5.830666666666663,12.863999999999994,3.87733333333333,0.5466666666666629,3.8146666666666618,69.35383333333331,11.64133333333333,15.742666666666665,10.573333333333329,86.82266666666665,28.76533333333332,3.2506666666666644,17.998666666666658,18.48666666666666,103.95666666666664,3.56266666666666,9.833333333333329,165.08388278388276,1.6759999999999995,22.423999999999992,16.82266666666665,25.99733333333332,11.078666666666653,1.627999999999998,87.80666666666664,17.301333333333325,12.679999999999994,13.64933333333332
2020-06-01 02:45:00,114.65647619047616,15.979333333333328,110.38266666666664,30.96133333333332,0.1013333333333332,15.770666666666656,14.257333333333332,26.08133333333332,18.505238095238088,8.114666666666665,139.9373333333333,7.490666666666664,271.54133333333334,5.2759999999999945,15.833999999999993,5.77333333333333,12.839999999999996,3.9253333333333305,0.5266666666666632,3.8439999999999954,68.31835897435896,10.16933333333333,15.253333333333332,10.490666666666664,92.554,26.722666666666647,3.0053333333333323,17.57599999999999,17.534666666666663,106.10199999999998,3.3986666666666645,9.391999999999996,146.5193333333333,1.743999999999998,21.629333333333324,15.951999999999984,24.878666666666657,10.346666666666652,1.5519999999999974,79.25333333333332,16.327999999999996,12.54933333333333,13.145333333333324
2020-06-01 03:00:00,110.77006349206349,15.247999999999992,81.94533333333331,28.745333333333324,0.0813333333333332,15.165333333333328,13.961333333333329,21.62799999999999,18.00553479853479,8.163999999999998,142.9373333333333,7.542666666666662,265.5826666666667,5.023999999999996,15.29399999999999,5.415999999999992,12.28933333333333,3.7253333333333294,0.5839999999999924,3.9173333333333296,62.47980952380951,10.325333333333331,12.014666666666669,10.269333333333329,84.20999999999998,24.650666666666645,3.0773333333333315,16.874666666666656,16.714666666666663,81.73733333333331,3.1653333333333302,8.955999999999996,150.69733333333332,1.678666666666666,20.26666666666666,14.89866666666665,23.630666666666656,9.811999999999983,1.6733333333333316,76.45333333333332,15.891999999999996,12.743999999999996,12.62666666666665
2020-06-01 03:15:00,102.83942857142854,14.035999999999992,83.5053333333333,26.393333333333324,0.0786666666666666,14.55599999999999,13.242666666666658,21.117333333333324,17.17113553113552,7.725333333333328,143.2133333333333,6.882666666666662,264.92,5.137333333333323,14.492666666666656,4.763999999999993,11.849333333333332,3.69333333333333,0.5226666666666642,3.817999999999996,65.57897435897434,9.314666666666662,8.482666666666665,9.98266666666666,79.65266666666665,22.519999999999985,2.958666666666664,15.737999999999992,15.95066666666666,79.97599999999997,3.09866666666666,8.387999999999995,132.8833333333333,1.7946666666666642,19.416,13.28914285714284,22.683999999999987,9.683999999999989,1.5879999999999983,63.80933333333332,14.666424242424236,12.639999999999992,11.685333333333316
2020-06-01 03:30:00,90.87914285714284,13.839999999999993,72.91066666666666,26.00666666666666,0.084,14.057333333333323,12.791999999999993,20.573333333333323,16.545809523809517,7.18133333333333,141.87599999999998,6.283999999999996,264.0013333333333,4.862666666666661,14.381333333333323,4.554666666666656,12.019999999999996,3.5226666666666646,0.5706666666666653,3.759333333333329,61.17599999999998,8.90533333333333,7.393333333333333,9.387999999999996,77.09599999999998,22.375999999999976,2.7519999999999967,15.189999999999989,15.21333333333333,82.96799999999998,3.1746666666666656,8.057333333333323,128.04438095238092,1.58933333333333,18.68,13.21999999999999,21.51199999999999,9.69466666666665,1.567999999999998,58.722666666666655,14.213333333333322,12.458666666666662,11.626666666666653
2020-06-01 03:45:00,91.44233333333332,13.481999999999992,62.26666666666665,24.37999999999999,0.0746666666666666,13.167999999999989,12.807999999999998,21.666666666666654,15.98330769230768,6.606666666666662,131.88666666666663,6.589333333333329,264.38133333333326,4.737333333333327,14.209999999999994,4.266666666666661,11.416,3.335999999999995,0.4933333333333285,3.746666666666663,56.02199999999997,8.357333333333331,6.565333333333333,9.213333333333328,70.47866666666665,21.58133333333332,2.707999999999997,14.735333333333326,14.646666666666665,73.11333333333332,3.2919999999999963,7.570666666666663,120.91238095238091,1.7426666666666657,17.95866666666666,13.005333333333317,20.66933333333332,9.406666666666652,1.6173333333333313,51.71599999999998,13.887999999999996,12.965333333333328,11.381333333333314
2020-06-01 04:00:00,78.52979487179485,12.835999999999997,59.58799999999997,24.18133333333332,0.0746666666666666,13.32133333333332,14.455999999999994,19.645333333333323,15.598146520146509,6.262666666666662,122.03199999999995,6.442666666666662,264.4266666666666,4.625333333333325,13.67466666666666,4.238666666666661,11.201333333333327,3.4079999999999973,0.6373333333333286,3.945999999999996,47.330333333333314,8.138666666666664,7.487999999999999,9.011999999999995,76.92133333333331,23.83999999999997,2.966666666666662,17.690571428571417,14.081333333333326,73.66866666666664,3.070666666666661,7.175999999999996,122.55533333333332,1.7719999999999965,16.931999999999995,14.282666666666652,19.71733333333332,9.126666666666658,1.6799999999999975,53.19999999999998,13.09066666666666,12.821333333333326,11.350666666666651
2020-06-01 04:15:00,87.85407692307689,12.471999999999994,53.94799999999998,23.67333333333332,0.1013333333333332,13.22399999999999,16.670666666666655,20.42266666666665,15.302043956043944,6.182666666666663,108.31066666666663,6.575999999999996,263.02666666666664,4.33866666666666,13.309999999999992,3.919999999999994,11.254666666666663,3.690666666666664,0.5959999999999942,3.819333333333329,46.26599999999998,7.690666666666661,6.930666666666665,9.017333333333331,75.43866666666665,21.70133333333332,2.658666666666665,17.869333333333326,13.718666666666662,64.36733333333332,3.1293333333333315,6.662666666666662,128.70742857142855,1.5826666666666631,16.493333333333325,12.918666666666654,18.747999999999987,8.983999999999986,1.5933333333333322,48.82533333333331,12.635999999999992,12.783999999999995,10.981333333333318
2020-06-01 04:30:00,82.4353333333333,12.20533333333333,48.06666666666665,21.86666666666666,0.084,13.046666666666656,15.97333333333333,20.363999999999987,14.705809523809512,6.122666666666662,109.17599999999996,6.4906666666666615,262.912,4.322666666666659,13.099333333333323,4.051999999999996,11.427999999999995,3.687999999999998,0.7013333333333308,3.92733333333333,47.490630036630016,7.977333333333328,6.831999999999999,8.923999999999994,72.97599999999998,20.56533333333331,2.7706666666666644,17.71847619047618,13.779999999999998,56.55466666666665,3.110666666666664,6.647999999999994,131.40666666666664,1.5626666666666638,15.694666666666665,12.849523809523795,18.07599999999999,8.801333333333318,1.6133333333333322,43.13199999999999,12.44266666666666,12.946666666666662,10.95866666666665
2020-06-01 04:45:00,69.30291575091572,12.316571428571423,47.28533333333331,22.00533333333333,0.0773333333333332,13.070666666666654,15.947999999999997,19.76799999999999,14.351809523809512,6.222666666666664,116.25066666666665,6.586666666666664,262.54,4.2439999999999936,13.289999999999988,3.86666666666666,11.626666666666663,4.095999999999997,0.6199999999999963,3.780666666666662,45.58549999999998,7.831999999999993,6.927999999999998,8.73866666666666,69.11333333333332,20.33333333333332,2.6506666666666625,17.85666666666666,13.473333333333326,61.109333333333296,3.0773333333333293,6.326666666666659,122.40495238095237,1.5413333333333312,15.579999999999997,12.821904761904744,18.097333333333324,8.735999999999981,1.6293333333333306,43.13933333333332,12.121333333333329,13.423999999999994,10.903999999999987
2020-06-01 05:00:00,71.97669264069262,12.481523809523804,48.3653333333333,24.09066666666666,0.0773333333333332,14.15199999999999,16.03466666666666,19.51733333333332,14.389047619047608,6.222666666666664,107.05333333333331,6.870666666666662,260.992,4.527999999999994,13.425333333333324,4.627999999999994,12.277333333333328,4.394666666666664,0.8053333333333286,3.8413333333333295,44.45148717948716,7.8799999999999955,7.346666666666666,8.371999999999995,59.02933333333332,22.442666666666643,2.7506666666666644,13.557999999999993,13.158666666666663,65.49199999999998,3.01066666666666,6.3666666666666645,115.17533333333331,1.443999999999998,15.249333333333324,12.697333333333315,17.931999999999995,9.063999999999982,1.5879999999999976,40.93533333333331,12.182666666666664,12.869333333333328,10.71333333333332
2020-06-01 05:15:00,67.01907359307357,12.343999999999992,49.37599999999997,26.342666666666656,0.0786666666666666,13.855999999999996,16.46799999999999,19.681333333333324,14.584857142857132,6.04933333333333,108.52666666666664,6.903999999999995,261.6853333333333,5.018666666666659,13.565999999999992,5.20133333333333,12.148,4.858666666666664,0.8239999999999961,3.924666666666662,44.77316666666665,7.3973333333333295,6.705333333333333,8.459999999999994,56.17733333333331,24.79733333333332,2.7306666666666644,12.673047619047612,13.181333333333331,72.92799999999998,3.026666666666664,6.375999999999996,105.59273326673323,1.4119999999999997,15.30666666666666,13.003999999999978,17.955999999999985,9.55599999999998,1.5413333333333306,41.25199999999998,11.535999999999996,12.98666666666666,10.701333333333318
2020-06-01 05:30:00,68.96476190476189,12.23466666666666,49.88666666666664,30.631999999999987,0.0986666666666666,14.259999999999993,15.90933333333332,19.81066666666666,14.50438095238094,6.002666666666662,109.58533333333332,6.553333333333328,260.68666666666667,5.265333333333329,14.324666666666658,5.325333333333328,12.369333333333332,5.197333333333328,1.2559999999999936,3.898666666666661,45.34833333333332,7.251999999999994,6.891999999999999,8.391999999999994,54.2893333333333,26.79733333333332,2.901333333333332,12.709333333333324,13.443999999999996,64.60866666666665,3.157333333333328,6.401333333333329,97.09999999999997,1.4479999999999986,15.510666666666662,13.979809523809497,17.59999999999999,10.271999999999988,1.6746666666666643,44.14533333333332,11.623999999999995,13.559999999999992,10.365333333333323
2020-06-01 05:45:00,65.51247619047618,12.267999999999994,48.427999999999976,34.082666666666654,0.072,14.52399999999999,15.629333333333324,19.23733333333332,14.976619047619035,5.738666666666662,106.90933333333332,6.403999999999997,262.95866666666666,5.193333333333333,14.487333333333329,5.455999999999993,13.92933333333333,5.285333333333328,1.399999999999994,3.938666666666664,46.4110476190476,7.645333333333331,6.755999999999999,8.366666666666662,52.45799999999998,29.007999999999985,2.819999999999996,12.464666666666655,13.847999999999995,57.69999999999997,3.0039999999999982,6.658666666666663,102.5753333333333,1.430666666666664,15.927999999999995,15.470476190476171,17.598666666666656,10.770666666666656,1.575999999999997,43.66799999999999,11.522666666666655,13.010666666666662,10.349333333333323
2020-06-01 06:00:00,67.50773626373623,12.583333333333329,49.311999999999976,38.97333333333332,0.088,15.035999999999987,16.33066666666666,19.243999999999986,14.895333333333324,5.823999999999998,109.74399999999996,6.482666666666662,263.1013333333333,5.099999999999997,14.785333333333323,5.661333333333327,14.537333333333333,5.533333333333332,2.049333333333333,3.9226666666666623,48.275619047619024,8.013333333333328,7.151999999999998,9.027999999999995,52.14266666666664,32.30666666666666,3.074666666666664,12.981333333333325,14.47333333333333,67.29733333333331,3.25733333333333,7.125333333333331,103.31323809523806,1.4533333333333318,16.75466666666666,16.270666666666653,18.62533333333332,11.605333333333322,1.8439999999999983,42.28799999999998,11.77999999999999,12.815999999999995,10.70799999999999
2020-06-01 06:15:00,67.80622710622708,12.55466666666666,50.00399999999997,43.35866666666666,0.0826666666666666,15.52399999999999,14.09333333333332,19.385333333333325,14.97442857142856,5.826666666666664,108.15999999999995,8.209333333333332,264.3053333333333,5.170666666666666,14.671333333333324,6.143999999999995,14.490666666666664,5.74933333333333,2.018666666666667,3.868666666666662,48.939666666666646,7.742666666666665,6.861333333333333,8.985333333333328,46.99999999999999,34.79466666666666,3.0666666666666647,13.767333333333324,15.205333333333328,69.91999999999997,3.470666666666664,7.495999999999995,106.447619047619,1.4559999999999973,17.27066666666666,17.027999999999988,19.174666666666653,12.233333333333324,1.638666666666664,34.271333333333324,11.983999999999996,12.802666666666662,11.114666666666658
2020-06-01 06:30:00,62.71917948717946,12.49466666666666,50.81599999999997,49.10133333333332,0.076,15.76266666666666,13.602666666666662,21.077333333333325,14.921809523809513,5.959999999999997,105.14399999999998,9.889333333333328,266.044,4.982666666666665,15.04466666666666,6.42133333333333,14.973333333333327,6.010666666666662,2.005333333333333,3.951999999999996,48.46061904761903,8.022666666666664,6.501333333333331,9.399999999999997,44.327999999999975,38.15733333333331,2.854666666666663,13.78533333333332,16.16666666666666,67.9513333333333,3.425333333333332,7.96133333333333,97.82142857142854,1.4866666666666648,18.865333333333325,18.92247619047617,20.29466666666665,12.837333333333325,1.742666666666664,32.071333333333314,11.93466666666666,12.799999999999992,11.415999999999984
2020-06-01 06:45:00,56.80651282051279,12.689333333333328,52.27333333333331,54.889333333333326,0.096,16.130666666666656,14.222666666666656,22.07199999999999,15.177238095238083,5.953333333333328,104.61199999999997,10.69333333333333,269.7213333333333,5.105333333333332,15.615333333333329,6.601333333333331,15.971999999999998,6.431999999999996,1.9946666666666664,3.984666666666663,46.77348717948716,8.08133333333333,6.606666666666665,8.882666666666662,45.62133333333332,39.60266666666664,2.953333333333329,13.645333333333328,17.223999999999993,65.58799999999998,3.486666666666662,8.653333333333329,98.59743589743586,1.6413333333333315,20.237333333333325,19.32533333333332,21.143999999999984,13.378666666666652,1.6213333333333315,29.008666666666656,11.633333333333326,12.866666666666662,11.75999999999998
2020-06-01 07:00:00,57.02266666666664,12.883999999999991,52.4533333333333,62.36933333333332,0.0706666666666666,16.674666666666656,15.609333333333328,22.19333333333331,15.250641025641016,6.626666666666664,106.77866666666662,10.605333333333329,268.7773333333333,5.357333333333331,15.75666666666666,6.879999999999996,16.487999999999996,6.279999999999994,1.9933333333333327,4.319999999999993,46.95009523809522,8.914666666666664,7.181333333333333,8.741333333333332,46.65999999999998,46.44533333333332,3.2173333333333294,14.239333333333324,18.14533333333333,68.93599999999998,3.72933333333333,9.139999999999992,96.88599999999995,1.717333333333332,20.94133333333332,20.85333333333332,23.091999999999985,14.147999999999993,1.7479999999999978,31.22599999999999,12.12666666666666,12.951999999999993,12.69599999999998
2020-06-01 07:15:00,59.577619047619024,13.717333333333324,54.67599999999997,65.21333333333331,0.0933333333333332,16.727999999999987,15.345333333333324,22.52933333333332,15.585047619047607,6.691999999999996,98.56399999999996,10.746666666666664,270.22666666666663,5.375999999999997,15.771333333333326,7.273333333333329,17.07333333333333,6.266666666666664,2.001333333333333,4.131333333333328,46.86314285714283,8.331999999999995,7.041333333333332,8.483999999999995,47.09999999999997,48.055999999999976,2.88133333333333,14.82933333333332,19.345333333333325,74.32266666666665,3.886666666666664,9.477333333333329,93.58747619047617,1.7786666666666642,22.8,19.71066666666665,23.83866666666665,15.111999999999991,1.6999999999999982,32.66666666666665,11.801333333333329,13.095999999999997,12.627999999999984
2020-06-01 07:30:00,59.393142857142834,14.177333333333324,58.76799999999997,69.22266666666664,0.084,17.158666666666658,15.281333333333327,22.962666666666657,15.972029304029297,7.147999999999996,101.06666666666663,10.58133333333333,270.708,5.411999999999997,16.126666666666658,7.166666666666663,17.27866666666666,6.474666666666662,2.016,3.8693333333333295,46.21066666666665,9.118666666666662,6.794666666666665,8.44533333333333,46.481333333333325,47.66399999999999,3.098666666666664,14.989333333333326,20.289333333333325,68.19066666666664,3.915999999999997,9.97333333333333,91.38823809523808,2.354666666666664,24.585333333333327,19.90933333333332,25.186666666666653,14.98666666666666,1.6919999999999986,32.30933333333333,12.28399999999999,13.70666666666666,13.474666666666652
2020-06-01 07:45:00,60.46247619047615,14.29466666666666,59.16266666666663,73.41199999999999,0.0746666666666666,17.63999999999999,15.75199999999999,23.26533333333332,16.339245421245412,7.055999999999997,98.26266666666665,10.73466666666666,273.72666666666663,5.735999999999995,16.40066666666666,7.471999999999995,18.150666666666663,6.597333333333332,1.9853333333333327,3.753999999999996,50.069904761904745,8.819999999999995,6.742666666666665,8.719999999999997,42.955999999999975,49.21066666666666,3.130666666666663,15.69533333333332,21.85999999999999,64.72799999999997,3.8799999999999937,10.653333333333329,95.81301098901096,3.7026666666666648,25.809333333333328,20.735999999999983,26.72933333333332,15.26666666666666,1.6239999999999983,36.06999999999999,12.97199999999999,13.25066666666666,13.42933333333332
2020-06-01 08:00:00,61.77009523809521,16.067999999999994,63.68666666666663,83.52799999999999,0.0946666666666666,18.13599999999999,19.48799999999999,26.442666666666653,17.19333333333332,7.415999999999995,92.89999999999996,11.278666666666664,281.89866666666666,6.034666666666663,16.86999999999999,7.791999999999994,18.762666666666664,6.730666666666664,2.0053333333333327,4.415999999999996,51.02371428571426,10.20666666666666,7.271999999999999,9.165333333333328,55.08799999999998,53.09066666666666,3.034666666666663,16.12533333333332,23.029333333333323,72.60333333333331,4.479999999999997,12.16666666666666,99.48502564102562,2.9733333333333305,27.213333333333328,21.237333333333325,28.48933333333332,15.471999999999994,1.909333333333331,45.546666666666646,13.83066666666666,12.786666666666658,14.606666666666648
2020-06-01 08:15:00,61.83953846153843,16.03466666666666,68.91866666666662,90.00399999999999,0.0826666666666666,18.38266666666666,21.408,28.44399999999999,18.009721611721602,7.633333333333329,104.15333333333332,11.715999999999994,285.6093333333333,6.155999999999998,18.161333333333324,7.867999999999994,18.492,7.287999999999995,2.003999999999999,4.359999999999994,51.97333333333332,9.787999999999991,7.014666666666665,10.154666666666664,58.73333333333331,55.14133333333332,3.20533333333333,17.211999999999986,24.62,87.89599999999996,4.434666666666663,12.923999999999992,104.42704761904758,3.470666666666664,29.29333333333333,22.059999999999985,30.750666666666657,16.06666666666666,1.8079999999999985,48.7773333333333,14.423333333333323,13.183999999999996,14.40133333333332
2020-06-01 08:30:00,65.76566300366298,16.089333333333325,70.51066666666662,95.25866666666664,0.0973333333333332,19.730666666666657,22.081333333333333,29.24666666666665,19.27990476190475,7.935999999999998,101.85466666666665,11.609333333333332,289.5066666666666,6.394666666666666,19.859333333333325,8.263999999999992,18.62,7.570666666666659,2.015999999999999,4.317999999999996,55.37066666666665,10.222666666666663,7.342666666666664,9.818666666666664,62.44266666666665,55.02933333333332,3.355999999999996,18.346,26.039999999999992,91.05333333333331,4.471999999999998,13.711999999999987,115.0713333333333,3.5279999999999987,30.58933333333333,22.046666666666656,32.68133333333332,16.519999999999996,1.682666666666664,55.14199999999998,14.353333333333328,13.431999999999997,15.119999999999989
2020-06-01 08:45:00,67.62184615384614,16.855333333333324,72.95199999999997,113.46133333333331,0.076,20.751999999999992,20.487999999999992,27.594666666666647,20.163142857142844,8.301333333333329,105.25199999999998,11.767999999999994,295.1413333333333,6.654666666666662,20.62999999999999,8.817333333333325,19.546666666666663,7.623999999999995,2.0279999999999974,4.331333333333328,57.20295238095237,10.538666666666662,7.999999999999999,10.375999999999998,63.55199999999999,55.10133333333332,3.083333333333329,18.746619047619035,27.60666666666666,90.60199999999998,4.649333333333328,14.763999999999992,96.97294139194138,3.199999999999999,32.60266666666666,22.20666666666665,34.42399999999999,16.96533333333333,1.5786666666666644,57.67133333333332,14.815999999999994,13.274666666666665,15.435999999999988
2020-06-01 09:00:00,72.3825128205128,17.753333333333323,75.91599999999997,127.09866666666665,0.0906666666666666,21.00399999999999,20.649333333333324,27.395999999999983,20.875809523809515,8.73066666666666,104.53599999999996,11.629333333333328,311.0653333333333,7.145333333333332,21.74866666666665,9.409333333333327,19.94,7.418666666666662,2.0013333333333327,4.826666666666663,58.10066666666664,12.847999999999995,8.505333333333333,10.20133333333333,64.89466666666665,53.57333333333332,3.0733333333333324,19.82799999999999,28.59066666666666,92.38733333333332,4.869333333333332,15.910666666666662,121.7338095238095,3.625333333333332,33.492,22.61923809523808,36.38399999999999,17.665333333333326,2.081333333333331,63.99999999999999,16.435999999999996,13.533333333333328,16.86399999999999
